plan#,Ap,Bp,L,F,plan_reward,plan_time,obs_dis,loss,mae,mean_q
1230,0.2,1.0,1.0,0.24946469171882737,-0.107633501643,0.0,0.0,1.3276901,0.569699,2.1693802
1231,0.2,1.0,0.95,0.2954994127425925,-0.100723964058,0.0,0.0,0.081316285,0.56913096,2.1742036
1232,0.15,1.0,0.95,0.28887003582075865,-0.103948093165,0.0,0.0,1.7185812,0.56888366,2.1784146
1233,0.1,1.0,0.9,0.2674744813446567,-0.095224401925,0.0,0.0,7.561476e-05,0.56760454,2.1789718
1234,0.05,1.0,0.9,0.265122032436765,-0.0831334314781,0.0,0.0,1.6786786,0.56625056,2.1794689
1235,0.1,1.0,0.95,0.22843643761775423,-0.0728474289578,0.0,0.0,1.2354101,0.5644357,2.1767116
1236,0.15,1.0,1.0,0.027942104405395102,-0.0626290763157,0.0,0.0,1.2060994,0.56225926,2.1726038
1237,0.2,1.0,1.0,0.029292051071968573,-0.0664825663137,0.0,0.0,1.1956464,0.56028455,2.1673048
1238,0.15,1.0,1.0,0.14981539926952808,30.0,0.0,0.0,387.50653,1.5225394,2.1609435
1239,0.1,0.95,1.0,0.3233508915713137,-0.105378439523,0.0,0.0,0.0034116167,0.43533403,1.6719077
1240,0.05,0.95,1.0,0.3178030511327229,-0.101654935833,0.0,0.0,1.2568133,0.43563473,1.7017775
1241,1.38777878078e-17,0.95,1.0,0.3181247274849529,-0.103029749219,0.0,0.0,1.2983091,0.43983138,1.7265246
1242,0.05,0.95,1.0,0.3215261304976402,-0.100532491165,0.0,0.0,0.90966636,0.44302297,1.7464864
1243,1.38777878078e-17,0.95,1.0,0.31466330951898563,-0.104295421604,0.0,0.0,1.3603302,0.44577754,1.7631892
1244,1.38777878078e-17,1.0,0.95,0.2525236573150444,-0.0931035244366,0.0,0.0,0.4700253,0.44719315,1.7756793
1245,1.38777878078e-17,1.0,0.9,0.281145050637627,-0.0975398552473,0.0,0.0,0.47655427,0.4487865,1.7862127
1246,0.0,1.0,0.9,0.22603243387649724,-0.0932832270721,0.0,0.0,1.3970398,0.4496925,1.7949574
1247,0.0,1.0,0.85,0.2758643265839466,-0.0896837007732,0.0,0.0,0.4701787,0.4499691,1.8001193
1248,0.0,1.0,0.85,0.26945015306426773,-0.0927403950225,0.0,0.0,1.4124575,0.4502265,1.8039988
1249,0.0,1.0,0.85,0.2554803342659859,-0.095109279308,0.0,0.0,1.22566,0.4451924,1.8047228
1250,0.05,1.0,0.9,0.21955775263074448,-0.0882740320683,0.0,0.0,1.3023084,0.59295577,2.3846061
1251,0.0,1.0,0.9,0.304408380454434,-0.0863850438248,0.0,0.0,2.0474749,0.5920728,2.384187
1252,0.05,1.0,0.95,0.3208711737655617,-0.0824021734208,0.0,0.0,1.2698746,0.5904601,2.380029
1253,0.0,1.0,1.0,0.3105351094262331,-0.0808740552121,0.0,0.0,0.5634924,0.58858687,2.3745995
1254,0.0,1.0,1.0,0.2709324177500345,-0.0792089349663,0.0,0.0,1.996311,0.5866133,2.3689723
1255,0.0,1.0,1.0,0.30753801229396727,-0.0787405651695,0.0,0.0,1.9758708,0.58415526,2.3602
1256,0.0,1.0,1.0,0.28118236710838124,-0.0785070515991,0.0,0.0,1.9504981,0.58123714,2.3486416
1257,0.0,1.0,1.0,0.20354413402713195,-0.0741863943984,0.0,0.0,1.9124867,0.57775456,2.3346322
1258,0.0,1.0,0.95,0.17886224895965339,-0.0723764947709,0.0,0.0,0.5594376,0.5740056,2.3184924
1259,0.05,1.0,1.0,0.12844694897499612,-0.0678426501035,0.0,0.0,1.1173528,0.5702245,2.3031197
1260,0.0,1.0,1.0,0.08742806043014303,-0.0633753175713,0.0,0.0,0.4861735,0.5663579,2.2877877
1261,0.05,1.0,1.0,0.07405502168775115,-0.0596858792221,0.0,0.0,1.062813,0.5626468,2.2733593
1262,0.0,1.0,1.0,0.20924635027798458,30.0,0.0,0.0,384.7837,1.517533,2.258922
1263,0.05,1.0,1.0,0.33836303002669044,-0.128072110915,0.0,0.0,0.024364488,0.36795905,1.4368792
1264,0.05,1.0,0.95,0.34455475884793463,-0.117675928579,0.0,0.0,0.07499778,0.37151873,1.4593041
1265,0.0,1.0,0.95,0.33927627826536577,-0.112959576182,0.0,0.0,1.2270843,0.37486556,1.4796047
1266,0.0,1.0,0.95,0.34625096398720767,-0.111940188666,0.0,0.0,1.2520127,0.37752336,1.495363
1267,0.05,1.0,1.0,0.3194664886262644,-0.0994110193655,0.0,0.0,0.7335034,0.3790021,1.5069821
1268,0.1,1.0,1.0,0.3268428016737156,-0.0988173406444,0.0,0.0,0.7362554,0.38043177,1.5163498
1269,0.05,1.0,1.0,0.273784754597618,-0.0874780786209,0.0,0.0,1.2725893,0.3810218,1.523672
1270,0.1,1.0,0.95,0.22030064751177833,-0.0895443230954,0.0,0.0,0.03428892,0.39536953,1.5276074
1271,0.15,0.95,1.0,0.291379726598255,-0.105017791514,0.0,0.0,0.14625041,0.38141018,1.5310159
1272,0.1,0.95,1.0,0.29065505778046263,-0.105312642765,0.0,0.0,2.1797338,0.5911344,2.4508958
1273,0.1,1.0,0.95,0.28180362502275924,-0.0875526538127,0.0,0.0,0.591258,0.5902353,2.4542906
1274,0.05,1.0,0.95,0.3026239605990937,-0.0882328446204,0.0,0.0,2.1513243,0.58973056,2.4564273
1275,0.1,1.0,1.0,0.29586370437026466,-0.0837639939788,0.0,0.0,1.1419828,0.5883456,2.4544938
1276,0.15,1.0,1.0,0.2077111415663704,-0.0880913033575,0.0,0.0,1.1373519,0.58696073,2.4512053
1277,0.2,1.0,1.0,0.2751758136891491,-0.0866258566049,0.0,0.0,1.1209332,0.585071,2.4467027
1278,0.25,0.95,1.0,0.24982534695806274,-0.077789802114,0.0,0.0,0.0007387236,0.58549905,2.4411218
1279,0.3,0.9,1.0,0.24540726340173583,-0.0752738687148,0.0,0.0,0.00091868785,0.5838772,2.4361017
1280,0.25,0.9,1.0,0.22969004667391604,-0.0732738246487,0.0,0.0,2.0567403,0.5789862,2.4315875
1281,0.2,0.9,1.0,0.013571007993015517,-0.0680091307883,0.0,0.0,2.0282054,0.57659465,2.4237828
1282,0.15,0.9,1.0,0.06638510305836791,-0.0622472446386,0.0,0.0,1.9930595,0.5736941,2.4130654
1283,0.1,0.9,1.0,0.16129964747312567,30.0,0.0,0.0,380.8858,1.5193908,2.3997896
1284,0.05,0.9,1.0,0.31048611119715014,-0.158228855566,0.0,0.0,2.060385,0.55198175,2.318551
1285,0.1,0.9,1.0,0.3222046350489577,-0.139079998113,0.0,0.0,1.0631543,0.5562427,2.3467488
1286,0.05,0.95,1.0,0.38168295761860843,-0.201167372048,0.0,0.0,0.60160244,0.5631474,2.370862
1287,0.05,1.0,0.95,0.32089980851530736,-0.174549243852,0.0,0.0,0.6011199,0.5527928,2.3437605
1288,1.38777878078e-17,1.0,0.95,0.3841680423311689,-0.149745136648,0.0,0.0,2.1481647,0.5547387,2.3621378
1289,0.0,1.0,0.95,0.35424860100438005,-0.133138158602,0.0,0.0,2.13882,0.556007,2.3751585
1290,0.0,1.0,0.95,0.3545415525696817,-0.119796988241,0.0,0.0,2.1261554,0.5565081,2.383305
1291,0.05,1.0,1.0,0.3622744135678591,-0.112757548919,0.0,0.0,1.0063475,0.55644083,2.387033
1292,0.0,1.0,1.0,0.28084546945257355,-0.115522897745,0.0,0.0,2.0451694,0.5548724,2.3890116
1293,0.0,1.0,1.0,0.26075369087385336,-0.105394519204,0.0,0.0,2.366595,0.5972099,2.5607967
1294,0.0,1.0,1.0,0.14774909149412657,-0.107313990412,0.0,0.0,2.356758,0.5957666,2.5554485
1295,0.0,1.0,1.0,0.15269373958925833,-0.113669324156,0.0,0.0,2.3489037,0.593866,2.5465684
1296,0.0,1.0,1.0,0.30113592178905796,-0.113044319042,0.0,0.0,2.3192105,0.59115225,2.534544
1297,0.0,1.0,1.0,0.3407670324496294,-0.101034437925,0.0,0.0,2.2595232,0.5875272,2.5197499
1298,0.0,1.0,1.0,0.2995511948080959,-0.0911340631787,0.0,0.0,2.2000198,0.58364344,2.502559
1299,0.0,1.0,1.0,0.2407131713111413,-0.0833091143973,0.0,0.0,0.46103147,0.57948464,2.4833095
1300,0.0,1.0,1.0,0.046374383542046274,-0.0791107196309,0.0,0.0,2.0936868,0.57561505,2.4654195
1301,0.05,0.95,1.0,0.012257618562940383,-0.0647305047248,0.0,0.0,0.19379182,0.571052,2.445707
1302,0.0,0.95,1.0,0.20247672937758177,30.0,0.0,0.0,380.11713,1.5147008,2.4276533
1303,0.0,0.95,1.0,0.31596779485356585,-0.140681679787,0.0,0.0,1.3911402,0.40147847,1.6929696
1304,0.05,0.9,1.0,0.3434644671395491,-0.138218478445,0.0,0.0,0.1872611,0.40479168,1.7119095
1305,0.05,0.95,1.0,0.34400079801522804,-0.143731352196,0.0,0.0,0.009488206,0.40797147,1.728746
1306,0.0,0.95,1.0,0.33033830097083766,-0.137936881514,0.0,0.0,1.4751841,0.4099529,1.7439888
1307,0.0,1.0,1.0,0.3294537081400515,-0.136342489354,0.0,0.0,0.3594922,0.4113325,1.7548124
1308,0.0,1.0,1.0,0.2967119430310874,-0.122205058716,0.0,0.0,1.4881868,0.41193548,1.764019
1309,0.05,1.0,1.0,0.3125547473396536,-0.112955104341,0.0,0.0,0.018022265,0.41139472,1.7693338
1310,0.0,1.0,1.0,0.27373948060467246,-0.105576569842,0.0,0.0,1.734625,0.47260463,2.0575464
1311,0.0,0.95,1.0,0.33480370412079097,-0.098934969361,0.0,0.0,0.0069519174,0.48017946,2.0600605
1312,0.0,0.95,1.0,0.2215729147841817,-0.0926068892854,0.0,0.0,0.006731298,0.4743563,2.062324
1313,0.0,0.95,1.0,0.2160402928406681,-0.0958919540159,0.0,0.0,1.4986033,0.4674319,2.0643442
1314,0.0,1.0,0.95,0.31232761262481884,-0.0980982504156,0.0,0.0,0.5606654,0.5924363,2.5964715
1315,0.0,1.0,0.95,0.3007097078042791,-0.0968821074789,0.0,0.0,2.3740323,0.5917954,2.5967522
1316,0.0,1.0,0.95,0.28256645817526393,-0.0913875941073,0.0,0.0,2.3515837,0.59032315,2.5930374
1317,0.0,1.0,0.95,0.2628629086006565,-0.0862432015663,0.0,0.0,2.3222961,0.5882632,2.5857515
1318,0.05,1.0,1.0,0.25134153012932037,-0.0810660514804,0.0,0.0,0.98257565,0.5856694,2.575298
1319,0.0,1.0,1.0,0.15506813836184757,-0.0773584858681,0.0,0.0,2.2532024,0.58298546,2.5645607
1320,0.0,1.0,1.0,0.09846582596920371,-0.0771164650933,0.0,0.0,2.2218788,0.5799823,2.551104
1321,0.0,1.0,1.0,0.01584181527762279,-0.0587166895483,0.0,0.0,2.1479893,0.5759132,2.5352607
1322,0.0,1.0,1.0,0.019719349996679934,-0.0615292263913,0.0,0.0,2.1145976,0.5722928,2.5173743
1323,0.0,1.0,1.0,0.13273718329930936,30.0,0.0,0.0,378.18768,1.5114802,2.4977205
1324,0.0,1.0,1.0,0.30397621168241085,-0.0826060985037,0.0,0.0,0.31868178,0.42886084,1.8440351
1325,0.05,0.95,1.0,0.31313085424702475,-0.0814687712082,0.0,0.0,0.1575662,0.4325384,1.8654687
1326,0.0,1.0,1.0,0.3171669715063764,-0.0799660254818,0.0,0.0,0.32507998,0.43574783,1.8846194
1327,0.05,1.0,1.0,0.3116769737840455,-0.0788130717245,0.0,0.0,0.6615847,0.43849272,1.9014728
1328,0.0,1.0,1.0,0.25395826739374683,-0.128388657008,0.0,0.0,1.5280192,0.4397567,1.915648
1329,0.0,1.0,1.0,0.32852986276046037,-0.122996185752,0.0,0.0,1.9006796,0.5041917,2.2277749
1330,0.0,1.0,1.0,0.33524806375248906,-0.1325122843,0.0,0.0,2.1029062,0.50851655,2.232865
1331,0.0,1.0,1.0,0.3477339815457658,-0.10490611252,0.0,0.0,1.4241647,0.4040445,1.806421
1332,0.0,1.0,1.0,0.34026062902512844,-0.0943147123998,0.0,0.0,1.8465636,0.50260556,2.2275026
1333,0.0,1.0,1.0,0.24838341746012255,-0.106568713894,0.0,0.0,0.059068378,0.4981159,2.2183444
1334,0.05,1.0,1.0,0.2686529893991426,-0.096584664692,0.0,0.0,0.9847769,0.5909934,2.6392548
1335,0.0,1.0,1.0,0.309265555258908,-0.094492504566,0.0,0.0,2.4064975,0.58989376,2.6363387
1336,0.0,1.0,1.0,0.28811912272155976,-0.0931812446015,0.0,0.0,2.3801837,0.5873696,2.6267595
1337,0.0,1.0,1.0,0.3228567341034764,-0.0907737664649,0.0,0.0,2.3369641,0.5832155,2.6104019
1338,0.0,1.0,0.95,0.2592093075619635,-0.0856347851297,0.0,0.0,0.48027632,0.57774854,2.58875
1339,0.0,1.0,0.95,0.25031951637734845,-0.0759342870235,0.0,0.0,2.2081273,0.5719595,2.5670621
1340,0.0,1.0,0.95,0.2238097973147908,-0.0659682414407,0.0,0.0,2.1307342,0.5652042,2.5409956
1341,0.0,1.0,0.95,0.10240896528020522,-0.0681280597742,0.0,0.0,2.0717206,0.5580848,2.5111668
1342,0.0,0.95,0.95,0.06203154355822184,-0.0620510115845,0.0,0.0,0.003208196,0.5558918,2.478067
1343,0.0,0.95,0.95,0.10897132882031943,30.0,0.0,0.0,379.69116,1.4913397,2.443108
1344,0.0,0.95,0.9,0.32191395348636515,-0.132207111669,0.0,0.0,0.11099094,0.3743242,1.632925
1345,0.0,0.95,0.9,0.34347120696558914,-0.116058773116,0.0,0.0,1.4547668,0.38360554,1.6698669
1346,0.0,1.0,0.85,0.3240248130266042,-0.120723714129,0.0,0.0,0.23019426,0.30992994,1.3080276
1347,0.05,0.95,0.9,0.3205678730187014,-0.113601746534,0.0,0.0,0.17602094,0.39448386,1.7268862
1348,0.05,1.0,0.9,0.31602398874849347,-0.112885790481,0.0,0.0,0.0055796043,0.3246515,1.3574005
1349,0.0,1.0,0.9,0.3266788190439998,-0.101686321405,0.0,0.0,1.5911396,0.40251258,1.7714567
1350,0.0,1.0,0.9,0.34264976742013364,-0.120777197052,0.0,0.0,0.9771605,0.32163587,1.3941817
1351,0.0,0.95,0.9,0.24020764443923753,-0.0893177324693,0.0,0.0,0.022225622,0.48193255,2.1666245
1352,0.0,0.95,0.9,0.30032330822876047,-0.0856675451685,0.0,0.0,1.1119747,0.32832488,1.4157538
1353,0.0,0.95,0.95,0.2834564097169127,-0.0989845029917,0.0,0.0,0.02399356,0.32278827,1.421614
1354,0.0,0.95,0.95,0.32165387118248884,-0.100743959674,0.0,0.0,2.5310225,0.60262716,2.7076693
1355,0.0,0.95,0.95,0.2838445135442438,-0.0764060986739,0.0,0.0,2.4788742,0.60203284,2.7098742
1356,0.0,1.0,1.0,0.21890747159743223,-0.0768459884593,0.0,0.0,0.40718484,0.60130334,2.7066927
1357,0.0,1.0,1.0,0.2274417539126615,-0.0881044135978,0.0,0.0,2.4844759,0.6007736,2.70302
1358,0.0,1.0,0.95,0.2192760563806093,-0.0847518027144,0.0,0.0,0.515392,0.5987807,2.6945696
1359,0.0,1.0,0.95,0.24806305844834026,-0.0817857483746,0.0,0.0,2.4272685,0.5966429,2.6858475
1360,0.0,1.0,0.95,0.04596013771938099,-0.0715830997963,0.0,0.0,2.374143,0.59344435,2.6729615
1361,0.0,1.0,0.95,0.10675959020274017,-0.0677809418622,0.0,0.0,2.3275602,0.58978826,2.6564326
1362,0.0,0.95,1.0,0.04837242018556318,-0.0622731404263,0.0,0.0,0.0025356123,0.5854618,2.6367285
1363,0.0,0.95,1.0,0.017916203938804328,-0.0579177922465,0.0,0.0,2.2218451,0.58135045,2.6190166
1364,0.0,0.95,0.95,0.14824003435483196,30.0,0.0,0.0,422.9186,1.639046,2.5984309
1365,0.0,1.0,0.9,0.2917401191092573,-0.172285966171,0.0,0.0,0.0028275915,0.42513856,1.9127613
1366,0.0,1.0,0.85,0.31201310184314385,-0.172367034215,0.0,0.0,0.002806356,0.4261093,1.9126161
1367,0.0,1.0,0.85,0.3087021352210851,-0.0910267557813,0.0,0.0,1.6158582,0.42554846,1.9124842
1368,0.0,1.0,0.9,0.3081286382386718,-0.0863155520543,0.0,0.0,0.07811725,0.3450464,1.4836264
1369,0.05,1.0,0.95,0.27315237951749066,-0.0880944117136,0.0,0.0,0.5506439,0.3487753,1.4818196
1370,0.05,1.0,0.9,0.3286768793669327,-0.0878091284309,0.0,0.0,0.31600353,0.34308267,1.4787728
1371,0.0,1.0,0.9,0.27723413598680674,-0.0883878406618,0.0,0.0,1.2500848,0.34350786,1.4754528
1372,0.0,1.0,0.9,0.22666719256514856,-0.0814037460282,0.0,0.0,1.2322311,0.34278396,1.4703064
1373,0.0,1.0,0.95,0.2948446499869539,-0.112792700416,0.0,0.0,0.22297548,0.34322882,1.4635344
1374,0.0,1.0,0.95,0.2565165286997208,-0.100355405616,0.0,0.0,1.3644508,0.41164708,1.7915676
1375,0.0,1.0,0.9,0.3128037904322755,-0.102388670004,0.0,0.0,0.23026006,0.40404114,1.7790239
1376,0.0,1.0,0.9,0.332607254241894,-0.0967806387221,0.0,0.0,2.112875,0.5762229,2.5424411
1377,0.0,1.0,0.9,0.34259324236145894,-0.0905632544097,0.0,0.0,2.3915331,0.5791803,2.5295246
1378,0.0,1.0,0.95,0.3198387164261294,-0.0872565383051,0.0,0.0,0.24240401,0.40106952,1.7345576
1379,0.0,1.0,0.95,0.2707499005276886,-0.0845476143537,0.0,0.0,1.0430644,0.39198774,1.7174075
1380,0.0,1.0,0.95,0.3189461243470697,-0.0837496936239,0.0,0.0,2.2695584,0.5696889,2.4822521
1381,0.0,1.0,1.0,0.2109124767314926,-0.083397338239,0.0,0.0,0.01830197,0.399643,1.6760958
1382,0.0,1.0,1.0,0.2563447366730429,-0.0787834345134,0.0,0.0,1.1551023,0.3861206,1.6571422
1383,0.0,1.0,1.0,0.276864053714901,-0.0773529004405,0.0,0.0,0.007038252,0.38922188,1.6355985
1384,0.0,1.0,1.0,0.1623388453905086,-0.0723567671877,0.0,0.0,1.0986252,0.37884545,1.6166024
1385,0.0,1.0,1.0,0.09160629434293875,-0.0678366042364,0.0,0.0,0.89268726,0.36943293,1.595361
1386,0.0,1.0,1.0,0.07453997661247477,-0.0618044956344,0.0,0.0,1.7037578,0.54331285,2.3785923
1387,0.0,1.0,1.0,0.2168233936598226,30.0,0.0,0.0,382.00497,1.4956346,2.3592706
1388,0.0,1.0,0.95,0.3363707668924693,-0.131872206732,0.0,0.0,0.0017991718,0.3266718,1.3153036
1389,0.05,0.95,0.95,0.33376217209663556,-0.130703070162,0.0,0.0,0.025758103,0.33627406,1.3312945
1390,0.0,0.95,0.9,0.31449923764494586,-0.133532768991,0.0,0.0,0.22617193,0.33524933,1.3439696
1391,0.0,0.95,0.95,0.32308426729792783,-0.126048419039,0.0,0.0,0.07761805,0.33432007,1.3594067
1392,0.0,1.0,0.95,0.30216286351598737,-0.117543603618,0.0,0.0,0.006633661,0.3397797,1.3711363
1393,0.0,1.0,1.0,0.30029764129928116,-0.115485984469,0.0,0.0,0.024026053,0.34721753,1.3820634
1394,0.0,1.0,1.0,0.3043029250146424,-0.108484515339,0.0,0.0,0.0081373565,0.34597555,1.3918478
1395,0.0,1.0,1.0,0.28439379420529953,-0.101500435048,0.0,0.0,1.3277042,0.34278822,1.4007535
1396,0.05,1.0,0.95,0.2327102737452262,-0.11096620644,0.0,0.0,0.0990949,0.36587334,1.4076083
1397,0.0,1.0,0.95,0.3129368767625839,-0.100899155849,0.0,0.0,2.1670468,0.58471555,2.5874119
1398,0.0,1.0,0.95,0.32163726155621236,-0.0953681583024,0.0,0.0,2.16681,0.5859946,2.5939615
1399,0.0,1.0,0.95,0.3375989641000329,-0.0923323680303,0.0,0.0,2.1616464,0.58638984,2.59565
1400,0.0,1.0,0.95,0.30022228356126796,-0.091278854862,0.0,0.0,2.151523,0.5859799,2.5929644
1401,0.0,1.0,0.95,0.2821041977326322,-0.0903983889821,0.0,0.0,2.1336815,0.58478796,2.586361
1402,0.0,1.0,1.0,0.24349592360428168,-0.084367387509,0.0,0.0,0.037525374,0.58270144,2.5762691
1403,0.0,1.0,1.0,0.24900936915245261,-0.0771599825897,0.0,0.0,2.0624435,0.5806959,2.5670831
1404,0.0,1.0,1.0,0.23951858307923993,-0.0738472806662,0.0,0.0,2.0285666,0.57820684,2.5547733
1405,0.0,1.0,0.95,0.22923379694193863,-0.0716129581375,0.0,0.0,0.21709162,0.57513314,2.539443
1406,0.05,1.0,1.0,0.06763311578055756,-0.0667323865679,0.0,0.0,0.7129783,0.5722584,2.5257528
1407,0.0,1.0,1.0,0.19517562397374041,30.0,0.0,0.0,377.79913,1.5148396,2.511852
1408,0.0,1.0,0.95,0.30407793000141253,-0.108502118341,0.0,0.0,0.2397129,0.34642038,1.3930569
1409,0.0,1.0,0.95,0.3113530447723942,-0.103809326929,0.0,0.0,1.375408,0.34653047,1.411586
1410,0.0,1.0,0.9,0.3090020612235064,-0.101769715998,0.0,0.0,0.05783474,0.3503279,1.4272162
1411,0.0,1.0,0.85,0.30728443183228515,-0.102786282947,0.0,0.0,0.058998175,0.35314202,1.4412669
1412,0.0,1.0,0.85,0.3224171649040793,-0.115783423122,0.0,0.0,1.3464563,0.35484675,1.4538795
1413,0.05,1.0,0.8,0.35685129500492785,-0.117767361179,0.0,0.0,0.023916991,0.449704,1.8984208
1414,0.05,1.0,0.75,0.32539781720284305,-0.102823002687,0.0,0.0,0.034081846,0.43634355,1.914543
1415,0.0,0.95,0.8,0.3150794463978683,-0.100875974835,0.0,0.0,0.017302575,0.45141917,1.9290339
1416,0.0,1.0,0.75,0.3390644364725199,-0.0946830430423,0.0,0.0,0.33597118,0.4415298,1.9418727
1417,0.0,1.0,0.8,0.25434684708785266,-0.0907032942437,0.0,0.0,0.26622105,0.443529,1.952142
1418,0.0,1.0,0.8,0.24965534999079456,-0.0907504337325,0.0,0.0,1.5637263,0.44528887,1.9608186
1419,0.0,1.0,0.85,0.2914648384460206,-0.0921572787054,0.0,0.0,0.02169865,0.44205034,1.9646466
1420,0.0,1.0,0.85,0.29915845748265796,-0.0884682393776,0.0,0.0,2.468478,0.62043583,2.7663364
1421,0.0,1.0,0.85,0.28343573106332454,-0.0872905511601,0.0,0.0,2.4647448,0.6206589,2.7670345
1422,0.0,1.0,0.85,0.2689203375040109,-0.0855566855082,0.0,0.0,2.4504414,0.6200658,2.7635186
1423,0.0,1.0,0.85,0.2028870947470087,-0.0803336766197,0.0,0.0,2.4201837,0.61863047,2.756232
1424,0.0,1.0,0.85,0.2329825386119166,-0.0685393907479,0.0,0.0,2.3684871,0.616317,2.7456005
1425,0.0,1.0,0.85,0.06004114813163409,-0.063069622975,0.0,0.0,2.3246586,0.6136785,2.732034
1426,0.0,1.0,0.85,0.08615785419573349,-0.0625801115454,0.0,0.0,2.2864115,0.6107329,2.715902
1427,0.0,1.0,0.85,0.18988086137753551,30.0,0.0,0.0,372.71216,1.5401007,2.6975408
1428,0.0,1.0,0.9,0.3664818369333262,-0.0992190789617,0.0,0.0,0.016071344,0.33131024,1.4086164
1429,0.0,1.0,0.85,0.34183832825080457,-0.0756014194156,0.0,0.0,0.25718036,0.32176247,1.4265565
1430,0.0,1.0,0.85,0.3156587738333264,-0.0732297459528,0.0,0.0,1.1856803,0.3486465,1.4982098
1431,0.0,1.0,0.85,0.30551407356385213,-0.0768394702748,0.0,0.0,1.2107598,0.35134616,1.5116056
1432,0.0,1.0,0.85,0.31040634575163006,-0.0732102086453,0.0,0.0,1.2224666,0.35323784,1.5213429
1433,0.05,1.0,0.9,0.3085203955772993,-0.0749872393269,0.0,0.0,0.47470784,0.35517177,1.527748
1434,0.0,1.0,0.9,0.2787374474705379,-0.0789711895609,0.0,0.0,1.1975397,0.35456857,1.5331936
1435,0.0,1.0,0.9,0.28954054804539303,-0.0801852883852,0.0,0.0,1.6134914,0.40562275,1.6998668
1436,0.0,1.0,0.9,0.31102778362350875,-0.112841707997,0.0,0.0,1.3455881,0.39802045,1.6993825
1437,0.0,1.0,0.9,0.3069749195364343,-0.103772977808,0.0,0.0,2.6529422,0.63702893,2.8531034
1438,0.05,1.0,0.95,0.29916842875993616,-0.110791729682,0.0,0.0,0.95503443,0.6345445,2.8398643
1439,0.0,1.0,0.95,0.322046650513009,-0.0905185751415,0.0,0.0,2.5650356,0.63175213,2.830358
1440,0.05,1.0,1.0,0.24562348515905774,-0.0876511985913,0.0,0.0,0.9224645,0.6282006,2.8133311
1441,0.0,1.0,1.0,0.30544232509511904,-0.0887418287637,0.0,0.0,2.4854681,0.62529707,2.7992098
1442,0.0,1.0,1.0,0.29893403536208335,-0.086253594539,0.0,0.0,2.431139,0.6210517,2.778432
1443,0.05,1.0,1.0,0.2839193161895248,-0.0824152723255,0.0,0.0,0.8977505,0.6158002,2.7522106
1444,0.0,1.0,1.0,0.2687568015123361,-0.0779465888992,0.0,0.0,2.3002577,0.6116608,2.7290254
1445,0.0,1.0,1.0,0.2631598036114014,-0.0755446307357,0.0,0.0,2.232648,0.60766566,2.7008953
1446,0.0,1.0,1.0,0.1662671973813938,-0.0716887852016,0.0,0.0,2.1544485,0.60314965,2.6686337
1447,0.0,1.0,1.0,0.13542931189214175,-0.0665750492769,0.0,0.0,2.0680473,0.5981954,2.6329107
1448,0.05,1.0,1.0,0.08573712666210229,-0.0622150805159,0.0,0.0,0.82209957,0.59294516,2.5942943
1449,0.1,1.0,1.0,0.1532270101949198,30.0,0.0,0.0,395.43448,1.5825448,2.5593998
1450,0.05,1.0,1.0,0.34351940089189886,-0.105778427657,0.0,0.0,1.3988643,0.45513082,1.9505253
1451,0.1,1.0,1.0,0.3025193292047879,-0.121921806521,0.0,0.0,0.82235634,0.46038216,1.941628
1452,0.1,1.0,1.0,0.3411455452143266,-0.114922993954,0.0,0.0,0.03816454,0.35516977,1.4442997
1453,0.1,1.0,0.95,0.3410176963271045,-0.10739458909,0.0,0.0,0.16542417,0.35526195,1.4374133
1454,0.1,1.0,0.9,0.3182022212012223,-0.102907401828,0.0,0.0,0.21879156,0.48617607,2.0218956
1455,0.15,1.0,0.95,0.318308069947179,-0.097007711716,0.0,0.0,0.81291103,0.4867041,2.0130463
1456,0.1,1.0,0.95,0.31475868804035523,-0.0901939858046,0.0,0.0,1.3193731,0.48681343,2.0037045
1457,0.05,0.95,0.9,0.34574410946009926,-0.0864243457498,0.0,0.0,0.11218764,0.5204592,1.990597
1458,1.38777878078e-17,1.0,0.85,0.34294339869125334,-0.107695041252,0.0,0.0,0.01920722,0.50393486,1.9788966
1459,0.05,1.0,0.8,0.31539449793429153,-0.104857842484,0.0,0.0,0.015915668,0.42865717,1.7084358
1460,0.1,1.0,0.85,0.33755004328502425,-0.0951974938137,0.0,0.0,1.1766031,0.60249764,2.4438112
1461,0.15,1.0,0.9,0.3001297809753905,-0.0956771283795,0.0,0.0,1.1858903,0.60353243,2.4342644
1462,0.1,1.0,0.85,0.2909242100116932,-0.0957252223385,0.0,0.0,0.32212707,0.60403705,2.424794
1463,0.15,1.0,0.9,0.28718376983037874,-0.0900911532239,0.0,0.0,1.1816576,0.6040232,2.41609
1464,0.1,1.0,0.9,0.2121192494105595,-0.0902261351799,0.0,0.0,1.6409788,0.60378724,2.4074132
1465,0.05,0.95,0.95,0.2603362507933553,-0.0759829078022,0.0,0.0,0.00015724405,0.6038067,2.394319
1466,0.1,0.95,1.0,0.27089165122345166,-0.0785886840123,0.0,0.0,1.1512269,0.60201955,2.3825045
1467,0.15,0.95,1.0,0.28517982143337894,-0.0713358922705,0.0,0.0,1.1314117,0.6008268,2.3710494
1468,0.1,0.95,1.0,0.060931990971686896,-0.0705687184176,0.0,0.0,1.5133978,0.5995598,2.35994
